"initial_alias","converted_alias","name","description","namespace"
"PSMA1","5T0H","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5T0I","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5T0J","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFO","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFP","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFQ","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFR","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFS","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFT","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","5VFU","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6AVO","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6E5B","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6KWY","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSB","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSD","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSE","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSG","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSH","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSJ","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6MSK","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6R70","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6REY","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6RGQ","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6WJD","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6WJN","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","6XMJ","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7AWE","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7B12","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7LXV","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7NHT","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7PG9","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7V5G","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA1","7V5M","PSMA1","proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","1QM9","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","1SJQ","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","1SJR","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","2AD9","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","2ADB","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","2ADC","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","2EVZ","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","2N3O","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","3ZZY","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP1","3ZZZ","PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTBP3","None","None","None",""
"PTGES3","1EJF","PTGES3","prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTGES3","7KRJ","PTGES3","prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTGES3","7L7I","PTGES3","prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTGES3","7L7J","PTGES3","prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","2DNY","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","2KXF","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","2KXH","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","2QFJ","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","3DXB","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","3UE2","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","3US5","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","3UWT","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","5KVY","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","5KW1","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","5KW6","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","5KWQ","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","6LUR","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUF60","6SLO","PUF60","poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","1IB2","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","1M8W","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","1M8X","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","1M8Y","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","1M8Z","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","2YJY","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3BSB","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3BSX","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3Q0L","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3Q0M","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3Q0N","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3Q0O","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","3Q0P","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","5YKH","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM1","5YKI","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM2","3Q0Q","PUM2","pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM2","3Q0R","PUM2","pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUM2","3Q0S","PUM2","pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUS1","4IQM","PUS1","pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUS1","4ITS","PUS1","pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUS1","4J37","PUS1","pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUS1","4NZ6","PUS1","pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PUS1","4NZ7","PUS1","pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"QKI","4JVH","QKI","QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","4AOW","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","4UG0","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","4V6X","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5A2Q","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5AJ0","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5FLX","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5LKS","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5OA3","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5T2C","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","5VYC","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6FEC","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6G18","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6G51","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6G53","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6G5H","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6G5I","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6IP5","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6IP6","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6IP8","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OLE","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OLF","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OLG","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OLI","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OLZ","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OM0","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6OM7","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6QZP","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6XA1","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6Y0G","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6Y2L","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6Y57","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6YBS","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6Z6L","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6Z6M","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6Z6N","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZLW","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZM7","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZME","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZMI","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZMO","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZMT","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZMW","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZN5","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZOJ","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZOL","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZON","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZP4","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZUO","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZV6","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZVH","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZVJ","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZXD","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZXE","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZXF","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZXG","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","6ZXH","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","7A09","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RACK1","7K5I","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
